country_iso3,period,gdp_growth_yoy,cpi_yoy,fx_usd,policy_uncertainty,source_file
,2024,,,,137.17510890841297,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2024,,,,83.03755642976776,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2024,,,,141.5601878630936,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2024,,,,193.13918058288195,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2024,,,,117.7430396059896,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2024,,,,143.18697352668727,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2024,,,,152.8687243537092,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2024,,,,105.32082969821649,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2024,,,,142.25139630136857,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2025,,,,169.2755884712563,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2025,,,,176.33804551172165,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2025,,,,132.86567021507508,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2025,,,,157.31353352877616,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2025,,,,98.96153361743744,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2025,,,,145.55710029638902,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
,2025,,,,86.6274033190714,Trade:macro data controls/India_Policy_Uncertainty_Data.xlsx
IND,1970-01,,,,49.28183672521254,epu_india
IND,1970-01,,,,69.26014172188657,epu_india
IND,1970-01,,,,113.41906690712504,epu_india
IND,1970-01,,,,80.29344274721004,epu_india
IND,1970-01,,,,62.98457888698713,epu_india
IND,1970-01,,,,57.718232939224876,epu_india
IND,1970-01,,,,63.98773988308315,epu_india
IND,1970-01,,,,59.84916548070126,epu_india
IND,1970-01,,,,53.42519630551378,epu_india
IND,1970-01,,,,64.71463980142373,epu_india
IND,1970-01,,,,40.53714378463265,epu_india
IND,1970-01,,,,42.95920976496371,epu_india
IND,1970-01,,,,77.31049369594822,epu_india
IND,1970-01,,,,82.81783570877172,epu_india
IND,1970-01,,,,24.93982379824606,epu_india
IND,1970-01,,,,73.95040995071386,epu_india
IND,1970-01,,,,229.63283912740619,epu_india
IND,1970-01,,,,48.42130501834439,epu_india
IND,1970-01,,,,47.164531721933265,epu_india
IND,1970-01,,,,83.19060108746564,epu_india
IND,1970-01,,,,41.46086890215294,epu_india
IND,1970-01,,,,86.20778512410381,epu_india
IND,1970-01,,,,50.9636781613867,epu_india
IND,1970-01,,,,50.82652327604309,epu_india
IND,1970-01,,,,52.30633057324457,epu_india
IND,1970-01,,,,60.79928443692156,epu_india
IND,1970-01,,,,38.8253469402741,epu_india
IND,1970-01,,,,90.29830170642627,epu_india
IND,1970-01,,,,60.122069699690215,epu_india
IND,1970-01,,,,63.02026582099587,epu_india
IND,1970-01,,,,66.42700940451617,epu_india
IND,1970-01,,,,30.69375219131057,epu_india
IND,1970-01,,,,31.904402369565922,epu_india
IND,1970-01,,,,51.63887436151968,epu_india
IND,1970-01,,,,33.007221208111304,epu_india
IND,1970-01,,,,42.34654208794616,epu_india
IND,1970-01,,,,39.99015071492216,epu_india
IND,1970-01,,,,31.373429346484293,epu_india
IND,1970-01,,,,32.26818075951133,epu_india
IND,1970-01,,,,37.325068237282395,epu_india
IND,1970-01,,,,39.59400294589752,epu_india
IND,1970-01,,,,53.543902667984455,epu_india
IND,1970-01,,,,72.42788138285052,epu_india
IND,1970-01,,,,59.80985077466205,epu_india
IND,1970-01,,,,41.71182061861049,epu_india
IND,1970-01,,,,37.201198508914636,epu_india
IND,1970-01,,,,85.04990131479053,epu_india
IND,1970-01,,,,63.49550635921266,epu_india
IND,1970-01,,,,45.91791915004488,epu_india
IND,1970-01,,,,71.26275688790362,epu_india
IND,1970-01,,,,50.21209110221546,epu_india
IND,1970-01,,,,72.65432632041559,epu_india
IND,1970-01,,,,35.18941484422353,epu_india
IND,1970-01,,,,27.739459536664718,epu_india
IND,1970-01,,,,35.04796481278875,epu_india
IND,1970-01,,,,47.82679821147992,epu_india
IND,1970-01,,,,58.06872525889252,epu_india
IND,1970-01,,,,72.57213723084442,epu_india
IND,1970-01,,,,56.17607768509825,epu_india
IND,1970-01,,,,61.8094793299642,epu_india
IND,1970-01,,,,126.77857486132322,epu_india
IND,1970-01,,,,89.35044010244911,epu_india
IND,1970-01,,,,175.1922806109358,epu_india
IND,1970-01,,,,124.77666019093296,epu_india
IND,1970-01,,,,94.38440487607045,epu_india
IND,1970-01,,,,162.87370934656244,epu_india
IND,1970-01,,,,193.61181291414658,epu_india
IND,1970-01,,,,92.26747002668144,epu_india
IND,1970-01,,,,124.11170076397038,epu_india
IND,1970-01,,,,235.18558891617639,epu_india
IND,1970-01,,,,146.6291463830474,epu_india
IND,1970-01,,,,136.16010641557276,epu_india
IND,1970-01,,,,105.81543622900212,epu_india
IND,1970-01,,,,135.76495034285804,epu_india
IND,1970-01,,,,155.9705330833372,epu_india
IND,1970-01,,,,131.5910635641946,epu_india
IND,1970-01,,,,114.31607835289444,epu_india
IND,1970-01,,,,98.40060858743223,epu_india
IND,1970-01,,,,141.06748994361112,epu_india
IND,1970-01,,,,103.87955899860944,epu_india
IND,1970-01,,,,87.38876593215565,epu_india
IND,1970-01,,,,85.99908332571755,epu_india
IND,1970-01,,,,68.55942138106866,epu_india
IND,1970-01,,,,78.48649557899054,epu_india
IND,1970-01,,,,77.4538507131951,epu_india
IND,1970-01,,,,129.56899496548402,epu_india
IND,1970-01,,,,96.48685457904365,epu_india
IND,1970-01,,,,94.1680456639857,epu_india
IND,1970-01,,,,113.86794399378972,epu_india
IND,1970-01,,,,151.37906163275056,epu_india
IND,1970-01,,,,100.37033051637283,epu_india
IND,1970-01,,,,89.10888210345854,epu_india
IND,1970-01,,,,99.39948897500037,epu_india
IND,1970-01,,,,88.99954627431738,epu_india
IND,1970-01,,,,107.06228847278234,epu_india
IND,1970-01,,,,157.43473914421747,epu_india
IND,1970-01,,,,124.5488116181642,epu_india
IND,1970-01,,,,144.1516674787403,epu_india
IND,1970-01,,,,96.31920457136155,epu_india
IND,1970-01,,,,71.03994005911449,epu_india
IND,1970-01,,,,102.97064680439046,epu_india
IND,1970-01,,,,105.51095516791,epu_india
IND,1970-01,,,,155.34045524143338,epu_india
IND,1970-01,,,,272.8744499013068,epu_india
IND,1970-01,,,,186.7873955294912,epu_india
IND,1970-01,,,,222.56592888202906,epu_india
IND,1970-01,,,,224.14033707345524,epu_india
IND,1970-01,,,,249.33888043345158,epu_india
IND,1970-01,,,,183.11711394747468,epu_india
IND,1970-01,,,,180.22923405223574,epu_india
IND,1970-01,,,,239.41928104931597,epu_india
IND,1970-01,,,,173.36813204818972,epu_india
IND,1970-01,,,,246.41077330475122,epu_india
IND,1970-01,,,,283.6891010773121,epu_india
IND,1970-01,,,,142.36513666942398,epu_india
IND,1970-01,,,,166.005413390333,epu_india
IND,1970-01,,,,152.36616420969685,epu_india
IND,1970-01,,,,163.22942933911213,epu_india
IND,1970-01,,,,141.81025736988087,epu_india
IND,1970-01,,,,153.56534769662673,epu_india
IND,1970-01,,,,133.14899506987675,epu_india
IND,1970-01,,,,138.3507232242277,epu_india
IND,1970-01,,,,155.18348608613428,epu_india
IND,1970-01,,,,148.7508060570438,epu_india
IND,1970-01,,,,122.28457989652533,epu_india
IND,1970-01,,,,129.938320216257,epu_india
IND,1970-01,,,,130.0257270018426,epu_india
IND,1970-01,,,,188.82958232750698,epu_india
IND,1970-01,,,,160.81843434302291,epu_india
IND,1970-01,,,,107.31888719736706,epu_india
IND,1970-01,,,,79.37088973830282,epu_india
IND,1970-01,,,,103.19481758790955,epu_india
IND,1970-01,,,,95.17993780065925,epu_india
IND,1970-01,,,,78.70988759502637,epu_india
IND,1970-01,,,,66.12666501598238,epu_india
IND,1970-01,,,,78.73885774235556,epu_india
IND,1970-01,,,,88.9438942309653,epu_india
IND,1970-01,,,,72.41730552205794,epu_india
IND,1970-01,,,,104.40687073483628,epu_india
IND,1970-01,,,,133.45057629570937,epu_india
IND,1970-01,,,,115.3219985176325,epu_india
IND,1970-01,,,,91.51668380426635,epu_india
IND,1970-01,,,,119.68306120116982,epu_india
IND,1970-01,,,,115.65456889430227,epu_india
IND,1970-01,,,,120.23884562928906,epu_india
IND,1970-01,,,,98.44914335186797,epu_india
IND,1970-01,,,,53.43037365310486,epu_india
IND,1970-01,,,,52.30805786268606,epu_india
IND,1970-01,,,,63.05068531902237,epu_india
IND,1970-01,,,,79.26368344902339,epu_india
IND,1970-01,,,,50.592394124887285,epu_india
IND,1970-01,,,,77.56551090484805,epu_india
IND,1970-01,,,,85.25516330431915,epu_india
IND,1970-01,,,,45.600444982037885,epu_india
IND,1970-01,,,,47.64637132555743,epu_india
IND,1970-01,,,,77.3212652627826,epu_india
IND,1970-01,,,,70.27962816729104,epu_india
IND,1970-01,,,,99.21338957915893,epu_india
IND,1970-01,,,,92.20086043258605,epu_india
IND,1970-01,,,,47.38800489659525,epu_india
IND,1970-01,,,,53.01306933626672,epu_india
IND,1970-01,,,,144.26610654641203,epu_india
IND,1970-01,,,,78.06611646779794,epu_india
IND,1970-01,,,,41.01421795379474,epu_india
IND,1970-01,,,,32.883688374815065,epu_india
IND,1970-01,,,,38.68679389712458,epu_india
IND,1970-01,,,,72.80564554784861,epu_india
IND,1970-01,,,,117.88624703663206,epu_india
IND,1970-01,,,,84.1265634479745,epu_india
IND,1970-01,,,,137.40044218429398,epu_india
IND,1970-01,,,,65.67519444745591,epu_india
IND,1970-01,,,,81.33383974594943,epu_india
IND,1970-01,,,,39.26336406270235,epu_india
IND,1970-01,,,,59.06988863428329,epu_india
IND,1970-01,,,,62.0298812745198,epu_india
IND,1970-01,,,,37.68947182364494,epu_india
IND,1970-01,,,,78.03064263581919,epu_india
IND,1970-01,,,,83.39475700503272,epu_india
IND,1970-01,,,,62.911981588315115,epu_india
IND,1970-01,,,,81.98847403920425,epu_india
IND,1970-01,,,,39.42573952447715,epu_india
IND,1970-01,,,,79.90937937897944,epu_india
IND,1970-01,,,,42.03543166537135,epu_india
IND,1970-01,,,,34.92319848072839,epu_india
IND,1970-01,,,,37.55676023522435,epu_india
IND,1970-01,,,,47.16574493138164,epu_india
IND,1970-01,,,,63.247230257881036,epu_india
IND,1970-01,,,,77.71507109143307,epu_india
IND,1970-01,,,,63.509458864604554,epu_india
IND,1970-01,,,,63.91605559496056,epu_india
IND,1970-01,,,,68.80318639385796,epu_india
IND,1970-01,,,,66.13168382957504,epu_india
IND,1970-01,,,,64.73835057764026,epu_india
IND,1970-01,,,,50.11977553899689,epu_india
IND,1970-01,,,,40.58510099160711,epu_india
IND,1970-01,,,,60.453423491937805,epu_india
IND,1970-01,,,,83.64255634502273,epu_india
IND,1970-01,,,,72.85344174080677,epu_india
IND,1970-01,,,,70.45083786546704,epu_india
IND,1970-01,,,,81.67477717039674,epu_india
IND,1970-01,,,,105.54432807035803,epu_india
IND,1970-01,,,,90.66387821846061,epu_india
IND,1970-01,,,,50.36468163468457,epu_india
IND,1970-01,,,,106.03553607824769,epu_india
IND,1970-01,,,,48.13543095649756,epu_india
IND,1970-01,,,,92.64915582639026,epu_india
IND,1970-01,,,,110.0984279064366,epu_india
IND,1970-01,,,,160.82159897636683,epu_india
IND,1970-01,,,,167.7502082037551,epu_india
IND,1970-01,,,,75.14696716123495,epu_india
IND,1970-01,,,,107.7537669577526,epu_india
IND,1970-01,,,,115.05743140308688,epu_india
IND,1970-01,,,,82.27406494205796,epu_india
IND,1970-01,,,,95.48763604466706,epu_india
IND,1970-01,,,,69.49672078101943,epu_india
IND,1970-01,,,,69.8784982387199,epu_india
IND,1970-01,,,,83.66126435425299,epu_india
IND,1970-01,,,,51.77739108457203,epu_india
IND,1970-01,,,,40.93234026810346,epu_india
IND,1970-01,,,,78.98831889710036,epu_india
IND,1970-01,,,,73.2438034026623,epu_india
IND,1970-01,,,,58.328457067689584,epu_india
IND,1970-01,,,,76.8572490470718,epu_india
IND,1970-01,,,,69.1576442952256,epu_india
IND,1970-01,,,,48.919634365553755,epu_india
IND,1970-01,,,,39.94632639924301,epu_india
IND,1970-01,,,,23.352756097078743,epu_india
IND,1970-01,,,,72.32533068897091,epu_india
IND,1970-01,,,,70.02399002509743,epu_india
IND,1970-01,,,,91.19663066276583,epu_india
IND,1970-01,,,,120.69872467460094,epu_india
IND,1970-01,,,,90.13010280580335,epu_india
IND,1970-01,,,,69.1161702673634,epu_india
IND,1970-01,,,,65.47729460142382,epu_india
IND,1970-01,,,,81.2920900980324,epu_india
IND,1970-01,,,,72.41811421388707,epu_india
IND,1970-01,,,,67.74022999236907,epu_india
IND,1970-01,,,,90.50302439754714,epu_india
IND,1970-01,,,,77.12625268949337,epu_india
IND,1970-01,,,,78.09208834020079,epu_india
IND,1970-01,,,,50.97487364777378,epu_india
IND,1970-01,,,,126.74948084640947,epu_india
IND,1970-01,,,,72.3856247483252,epu_india
IND,1970-01,,,,85.97074078933265,epu_india
IND,1970-01,,,,48.45008122740234,epu_india
IND,1970-01,,,,60.06000994792948,epu_india
IND,1970-01,,,,55.64200371567226,epu_india
IND,1970-01,,,,57.63816409358199,epu_india
IND,1970-01,,,,32.909401546339964,epu_india
IND,1970-01,,,,122.11404308411338,epu_india
IND,1970-01,,,,104.73627109939916,epu_india
IND,1970-01,,,,128.53721334256443,epu_india
IND,1970-01,,,,129.90885019179873,epu_india
IND,1970-01,,,,148.82550201181172,epu_india
IND,1970-01,,,,91.72226368239662,epu_india
IND,1970-01,,,,137.17510890841297,epu_india
IND,1970-01,,,,83.03755642976776,epu_india
IND,1970-01,,,,141.5601878630936,epu_india
IND,1970-01,,,,193.13918058288195,epu_india
IND,1970-01,,,,117.7430396059896,epu_india
IND,1970-01,,,,143.18697352668727,epu_india
IND,1970-01,,,,152.8687243537092,epu_india
IND,1970-01,,,,105.32082969821647,epu_india
IND,1970-01,,,,142.25139630136857,epu_india
IND,1970-01,,,,169.2755884712563,epu_india
IND,1970-01,,,,176.33804551172165,epu_india
IND,1970-01,,,,132.86567021507508,epu_india
IND,1970-01,,,,157.31353352877616,epu_india
IND,1970-01,,,,98.96153361743745,epu_india
IND,1970-01,,,,145.55710029638902,epu_india
IND,1970-01,,,,86.6274033190714,epu_india
