resolution_code,res_key,vote_id,vote_date
A/RES/44/43,R/44/43,3414,1989-12-05
A/RES/44/47A,R/44/47A,3415,1989-12-06
A/RES/44/47D,R/44/47D,3416,1989-12-06
A/RES/44/47E,R/44/47E,3417,1989-12-06
A/RES/44/47F,R/44/47F,3418,1989-12-06
A/RES/44/47G,R/44/47G,3419,1989-12-06
A/RES/44/47H,R/44/47H,3420,1989-12-06
A/RES/44/47I,R/44/47I,3421,1989-12-06
A/RES/44/47J,R/44/47J,3422,1989-12-06
A/RES/44/47K,R/44/47K,3423,1989-12-06
A/RES/44/48A,R/44/48A,3424,1989-12-06
A/RES/44/48B,R/44/48B,3425,1989-12-06
A/RES/44/48C,R/44/48C,3426,1989-12-06
A/RES/44/48D,R/44/48D,3427,1989-12-06
A/RES/44/48E,R/44/48E,3428,1989-12-06
A/RES/44/48F,R/44/48F,3429,1989-12-06
A/RES/44/48G,R/44/48G,3430,1989-12-06
A/RES/44/50,R/44/50,3431,1989-12-06
A/RES/44/56,R/44/56,3432,1989-12-06
A/RES/44/63,R/44/63,3433,1989-12-06
A/RES/44/69,R/44/69,3434,1989-12-06
A/RES/44/7,R/44/7,3387,1989-10-03
A/RES/44/79,R/44/79,3435,1989-12-06
A/RES/44/81,R/44/81,3436,1989-12-06
A/RES/44/83,R/44/83,3437,1989-12-02
A/RES/44/84,R/44/84,3438,1989-12-02
A/RES/44/85,R/44/85,3439,1989-12-02
A/RES/44/9,R/44/9,3388,1989-10-04
A/RES/45/11,R/45/11,3501,1990-11-05
A/RES/45/130,R/45/130,3572,1990-12-06
A/RES/45/132,R/45/132,3573,1990-12-06
A/RES/45/145,R/45/145,3574,1990-12-06
A/RES/45/150,R/45/150,3575,1990-12-03
A/RES/45/151,R/45/151,3576,1990-12-03
A/RES/45/16,R/45/16,3502,1990-11-03
A/RES/45/164,R/45/164,3577,1990-12-03
A/RES/45/17,R/45/17,3503,1990-11-03
A/RES/45/170,R/45/170,3578,1990-12-04
A/RES/45/176B,R/45/176B,3579,1990-12-04
A/RES/45/176C,R/45/176C,3580,1990-12-04
A/RES/45/176D,R/45/176D,3581,1990-12-04
A/RES/45/176E,R/45/176E,3582,1990-12-04
A/RES/45/176F,R/45/176F,3583,1990-12-04
A/RES/45/176G,R/45/176G,3584,1990-12-04
A/RES/45/18,R/45/18,3504,1990-11-03
A/RES/45/183,R/45/183,3585,1990-12-06
A/RES/45/188,R/45/188,3586,1990-12-06
A/RES/45/32,R/45/32,3505,1990-11-03
A/RES/45/33,R/45/33,3506,1990-11-03
A/RES/45/34,R/45/34,3507,1990-11-03
A/RES/45/35,R/45/35,3508,1990-11-03
A/RES/45/36,R/45/36,3509,1990-11-03
A/RES/45/37,R/45/37,3510,1990-11-04
A/RES/45/39,R/45/39,3511,1990-11-04
A/RES/45/44,R/45/44,3512,1990-11-04
A/RES/45/45,R/45/45,3513,1990-11-04
A/RES/45/48,R/45/48,3514,1990-12-03
A/RES/45/49,R/45/49,3515,1990-12-03
A/RES/45/50,R/45/50,3516,1990-12-03
A/RES/45/51,R/45/51,3517,1990-12-03
A/RES/45/53,R/45/53,3518,1990-12-03
A/RES/45/54,R/45/54,3519,1990-12-03
A/RES/45/55A,R/45/55A,3520,1990-12-03
A/RES/45/55B,R/45/55B,3521,1990-12-03
A/RES/45/56A,R/45/56A,3522,1990-12-03
A/RES/45/56B,R/45/56B,3523,1990-12-03
A/RES/45/58B,R/45/58B,3524,1990-12-03
A/RES/45/58H,R/45/58H,3525,1990-12-03
A/RES/45/58J,R/45/58J,3526,1990-12-03
A/RES/45/58K,R/45/58K,3527,1990-12-03
A/RES/45/58L,R/45/58L,3528,1990-12-03
A/RES/45/58N,R/45/58N,3529,1990-12-03
A/RES/45/58O,R/45/58O,3530,1990-12-03
A/RES/45/58P,R/45/58P,3531,1990-12-03
A/RES/45/59B,R/45/59B,3532,1990-12-03
A/RES/45/59D,R/45/59D,3533,1990-12-03
A/RES/45/60,R/45/60,3534,1990-12-03
A/RES/45/62C,R/45/62C,3535,1990-12-03
A/RES/45/62D,R/45/62D,3536,1990-12-03
A/RES/45/62E,R/45/62E,3537,1990-12-03
A/RES/45/63,R/45/63,3538,1990-12-03
A/RES/45/67A,R/45/67A,3539,1990-12-05
A/RES/45/67B,R/45/67B,3540,1990-12-05
A/RES/45/67C,R/45/67C,3541,1990-12-05
A/RES/45/68,R/45/68,3542,1990-12-05
A/RES/45/69,R/45/69,3543,1990-12-05
A/RES/45/73A,R/45/73A,3544,1990-12-03
A/RES/45/73D,R/45/73D,3545,1990-12-03
A/RES/45/73E,R/45/73E,3546,1990-12-03
A/RES/45/73F,R/45/73F,3547,1990-12-03
A/RES/45/73G,R/45/73G,3548,1990-12-03
A/RES/45/73H,R/45/73H,3549,1990-12-03
A/RES/45/73I,R/45/73I,3550,1990-12-03
A/RES/45/73J,R/45/73J,3551,1990-12-03
A/RES/45/73K,R/45/73K,3552,1990-12-03
A/RES/45/74A,R/45/74A,3553,1990-12-03
A/RES/45/74B,R/45/74B,3554,1990-12-03
A/RES/45/74C,R/45/74C,3555,1990-12-03
A/RES/45/74D,R/45/74D,3556,1990-12-03
A/RES/45/74E,R/45/74E,3557,1990-12-03
A/RES/45/74F,R/45/74F,3558,1990-12-03
A/RES/45/74G,R/45/74G,3559,1990-12-03
A/RES/45/77,R/45/77,3560,1990-12-04
A/RES/45/78A,R/45/78A,3561,1990-12-04
A/RES/45/78B,R/45/78B,3562,1990-12-04
A/RES/45/80,R/45/80,3563,1990-12-04
A/RES/45/82,R/45/82,3564,1990-12-05
A/RES/45/83A,R/45/83A,3565,1990-12-05
A/RES/45/83B,R/45/83B,3566,1990-12-05
A/RES/45/83C,R/45/83C,3567,1990-12-05
A/RES/45/84,R/45/84,3568,1990-12-06
A/RES/45/87,R/45/87,3569,1990-12-06
A/RES/45/90,R/45/90,3570,1990-12-06
A/RES/45/96,R/45/96,3571,1990-12-06
A/RES/46/10,R/46/10,3588,1991-10-03
A/RES/46/117,R/46/117,3651,1991-12-03
A/RES/46/130,R/46/130,3652,1991-12-03
A/RES/46/134,R/46/134,3653,1991-12-03
A/RES/46/135,R/46/135,3654,1991-12-03
A/RES/46/137,R/46/137,3655,1991-12-03
A/RES/46/153,R/46/153,3656,1991-12-04
A/RES/46/16,R/46/16,3589,1991-11-04
A/RES/46/162,R/46/162,3657,1991-12-05
A/RES/46/19,R/46/19,3590,1991-11-02
A/RES/46/199,R/46/199,3658,1991-12-06
A/RES/46/201,R/46/201,3659,1991-12-06
A/RES/46/210,R/46/210,3660,1991-12-06
A/RES/46/216,R/46/216,3661,1991-12-06
A/RES/46/24,R/46/24,3592,1991-12-05
A/RES/46/242,R/46/242,3662,1992-08-03
A/RES/46/28,R/46/28,3593,1991-12-06
A/RES/46/29,R/46/29,3594,1991-12-06
A/RES/46/31,R/46/31,3595,1991-12-06
A/RES/46/32,R/46/32,3596,1991-12-06
A/RES/46/33,R/46/33,3597,1991-12-06
A/RES/46/34A,R/46/34A,3598,1991-12-06
A/RES/46/36D,R/46/36D,3599,1991-12-06
A/RES/46/36I,R/46/36I,3600,1991-12-06
A/RES/46/36J,R/46/36J,3601,1991-12-06
A/RES/46/36L,R/46/36L,3602,1991-12-06
A/RES/46/37C,R/46/37C,3603,1991-12-06
A/RES/46/37D,R/46/37D,3604,1991-12-06
A/RES/46/37F,R/46/37F,3605,1991-12-06
A/RES/46/38B,R/46/38B,3606,1991-12-06
A/RES/46/38C,R/46/38C,3607,1991-12-06
A/RES/46/39,R/46/39,3608,1991-12-06
A/RES/46/41A,R/46/41A,3609,1991-12-06
A/RES/46/41B,R/46/41B,3610,1991-12-06
A/RES/46/46A,R/46/46A,3611,1991-12-02
A/RES/46/46D,R/46/46D,3612,1991-12-02
A/RES/46/46E,R/46/46E,3613,1991-12-02
A/RES/46/46F,R/46/46F,3614,1991-12-02
A/RES/46/46G,R/46/46G,3615,1991-12-02
A/RES/46/46H,R/46/46H,3616,1991-12-02
A/RES/46/46I,R/46/46I,3617,1991-12-02
A/RES/46/46J,R/46/46J,3618,1991-12-02
A/RES/46/46K,R/46/46K,3619,1991-12-02
A/RES/46/47A,R/46/47A,3620,1991-12-02
A/RES/46/47B,R/46/47B,3621,1991-12-02
A/RES/46/47C,R/46/47C,3622,1991-12-02
A/RES/46/47D,R/46/47D,3623,1991-12-02
A/RES/46/47E,R/46/47E,3624,1991-12-02
A/RES/46/47F,R/46/47F,3625,1991-12-02
A/RES/46/47G,R/46/47G,3626,1991-12-02
A/RES/46/49,R/46/49,3627,1991-12-02
A/RES/46/52,R/46/52,3628,1991-12-02
A/RES/46/63,R/46/63,3629,1991-12-04
A/RES/46/64,R/46/64,3630,1991-12-04
A/RES/46/65,R/46/65,3631,1991-12-04
A/RES/46/71,R/46/71,3632,1991-12-04
A/RES/46/72,R/46/72,3633,1991-12-04
A/RES/46/74A,R/46/74A,3634,1991-12-04
A/RES/46/74B,R/46/74B,3635,1991-12-04
A/RES/46/74C,R/46/74C,3636,1991-12-04
A/RES/46/75,R/46/75,3637,1991-12-04
A/RES/46/76,R/46/76,3638,1991-12-04
A/RES/46/78,R/46/78,3639,1991-12-05
A/RES/46/79B,R/46/79B,3640,1991-12-06
A/RES/46/79C,R/46/79C,3641,1991-12-06
A/RES/46/79D,R/46/79D,3642,1991-12-06
A/RES/46/79E,R/46/79E,3643,1991-12-06
A/RES/46/82A,R/46/82A,3644,1991-12-02
A/RES/46/82B,R/46/82B,3645,1991-12-02
A/RES/46/84,R/46/84,3646,1991-12-02
A/RES/46/86,R/46/86,3647,1991-12-02
A/RES/46/87,R/46/87,3648,1991-12-02
A/RES/46/89,R/46/89,3649,1991-12-02
A/RES/46/9,R/46/9,3587,1991-10-04
A/RES/46/95,R/46/95,3650,1991-12-02
A/RES/47/1,R/47/1,3663,1992-09-03
A/RES/47/116D,R/47/116D,3721,1992-12-06
A/RES/47/116E,R/47/116E,3722,1992-12-06
A/RES/47/116F,R/47/116F,3723,1992-12-06
A/RES/47/116G,R/47/116G,3724,1992-12-06
A/RES/47/12,R/47/12,3666,1992-10-05
A/RES/47/121,R/47/121,3725,1992-12-06
A/RES/47/130,R/47/130,3726,1992-12-06
A/RES/47/137,R/47/137,3727,1992-12-06
A/RES/47/138,R/47/138,3728,1992-12-06
A/RES/47/139,R/47/139,3729,1992-12-06
A/RES/47/14,R/47/14,3667,1992-11-02
A/RES/47/142,R/47/142,3730,1992-12-06
A/RES/47/145,R/47/145,3731,1992-12-06
A/RES/47/146,R/47/146,3732,1992-12-06
A/RES/47/15,R/47/15,3668,1992-11-02
A/RES/47/151,R/47/151,3733,1992-12-06
A/RES/47/16,R/47/16,3669,1992-11-02
A/RES/47/170,R/47/170,3734,1992-12-03
A/RES/47/172,R/47/172,3735,1992-12-03
A/RES/47/19,R/47/19,3670,1992-11-03
A/RES/47/198,R/47/198,3736,1992-12-03
A/RES/47/229,R/47/229,3737,1993-04-05
A/RES/47/23,R/47/23,3671,1992-11-04
A/RES/47/24,R/47/24,3672,1992-11-04
A/RES/47/29,R/47/29,3673,1992-11-04
A/RES/47/43,R/47/43,3674,1992-12-04
A/RES/47/46,R/47/46,3675,1992-12-04
A/RES/47/47,R/47/47,3676,1992-12-04
A/RES/47/49,R/47/49,3677,1992-12-04
A/RES/47/50,R/47/50,3678,1992-12-04
A/RES/47/51,R/47/51,3679,1992-12-04
A/RES/47/52A,R/47/52A,3680,1992-12-04
A/RES/47/52C,R/47/52C,3681,1992-12-04
A/RES/47/52J,R/47/52J,3682,1992-12-04
A/RES/47/53C,R/47/53C,3683,1992-12-04
A/RES/47/53E,R/47/53E,3684,1992-12-04
A/RES/47/53F,R/47/53F,3685,1992-12-04
A/RES/47/54F,R/47/54F,3686,1992-12-04
A/RES/47/55,R/47/55,3687,1992-12-04
A/RES/47/57,R/47/57,3688,1992-12-04
A/RES/47/59,R/47/59,3689,1992-12-04
A/RES/47/60A,R/47/60A,3690,1992-12-04
A/RES/47/60B,R/47/60B,3691,1992-12-04
A/RES/47/63A,R/47/63A,3692,1992-12-06
A/RES/47/63B,R/47/63B,3693,1992-12-06
A/RES/47/64A,R/47/64A,3694,1992-12-06
A/RES/47/64B,R/47/64B,3695,1992-12-06
A/RES/47/64C,R/47/64C,3696,1992-12-06
A/RES/47/64D,R/47/64D,3697,1992-12-06
A/RES/47/64E,R/47/64E,3698,1992-12-06
A/RES/47/65,R/47/65,3699,1992-12-06
A/RES/47/69A,R/47/69A,3700,1992-12-02
A/RES/47/69D,R/47/69D,3701,1992-12-02
A/RES/47/69E,R/47/69E,3702,1992-12-02
A/RES/47/69F,R/47/69F,3703,1992-12-02
A/RES/47/69G,R/47/69G,3704,1992-12-02
A/RES/47/69H,R/47/69H,3705,1992-12-02
A/RES/47/69I,R/47/69I,3706,1992-12-02
A/RES/47/69J,R/47/69J,3707,1992-12-02
A/RES/47/69K,R/47/69K,3708,1992-12-02
A/RES/47/70A,R/47/70A,3709,1992-12-02
A/RES/47/70B,R/47/70B,3710,1992-12-02
A/RES/47/70C,R/47/70C,3711,1992-12-02
A/RES/47/70D,R/47/70D,3712,1992-12-02
A/RES/47/70E,R/47/70E,3713,1992-12-02
A/RES/47/70F,R/47/70F,3714,1992-12-02
A/RES/47/70G,R/47/70G,3715,1992-12-02
A/RES/47/74,R/47/74,3716,1992-12-04
A/RES/47/8,R/47/8,3664,1992-10-05
A/RES/47/81,R/47/81,3717,1992-12-04
A/RES/47/82,R/47/82,3718,1992-12-04
A/RES/47/84,R/47/84,3719,1992-12-04
A/RES/47/89,R/47/89,3720,1992-12-04
A/RES/47/9,R/47/9,3665,1992-10-03
A/RES/48/101,R/48/101,3788,1993-12-02
A/RES/48/123,R/48/123,3789,1993-12-02
A/RES/48/124,R/48/124,3790,1993-12-02
A/RES/48/131,R/48/131,3791,1993-12-02
A/RES/48/14,R/48/14,3739,1993-11-02
A/RES/48/142,R/48/142,3792,1993-12-02
A/RES/48/144,R/48/144,3793,1993-12-02
A/RES/48/145,R/48/145,3794,1993-12-02
A/RES/48/147,R/48/147,3795,1993-12-02
A/RES/48/15,R/48/15,3740,1993-11-03
A/RES/48/158A,R/48/158A,3796,1993-12-02
A/RES/48/158B,R/48/158B,3797,1993-12-02
A/RES/48/158C,R/48/158C,3798,1993-12-02
A/RES/48/158D,R/48/158D,3799,1993-12-02
A/RES/48/16,R/48/16,3741,1993-11-04
A/RES/48/168,R/48/168,3800,1993-12-03
A/RES/48/182,R/48/182,3801,1993-12-03
A/RES/48/212,R/48/212,3802,1993-12-03
A/RES/48/23,R/48/23,3742,1993-11-04
A/RES/48/263,R/48/263,3803,1994-07-06
A/RES/48/28,R/48/28,3743,1993-12-05
A/RES/48/40A,R/48/40A,3744,1993-12-06
A/RES/48/40D,R/48/40D,3745,1993-12-06
A/RES/48/40E,R/48/40E,3746,1993-12-06
A/RES/48/40F,R/48/40F,3747,1993-12-06
A/RES/48/40G,R/48/40G,3748,1993-12-06
A/RES/48/40H,R/48/40H,3749,1993-12-06
A/RES/48/40I,R/48/40I,3750,1993-12-06
A/RES/48/40J,R/48/40J,3751,1993-12-06
A/RES/48/41A,R/48/41A,3752,1993-12-06
A/RES/48/41B,R/48/41B,3753,1993-12-06
A/RES/48/41C,R/48/41C,3754,1993-12-06
A/RES/48/41D,R/48/41D,3755,1993-12-06
A/RES/48/45,R/48/45,3756,1993-12-06
A/RES/48/46,R/48/46,3757,1993-12-06
A/RES/48/47,R/48/47,3758,1993-12-06
A/RES/48/52,R/48/52,3759,1993-12-06
A/RES/48/53,R/48/53,3760,1993-12-06
A/RES/48/56,R/48/56,3761,1993-12-02
A/RES/48/58,R/48/58,3762,1993-12-03
A/RES/48/59A,R/48/59A,3763,1993-12-03
A/RES/48/59B,R/48/59B,3764,1993-12-03
A/RES/48/66,R/48/66,3765,1993-12-05
A/RES/48/67,R/48/67,3766,1993-12-05
A/RES/48/68,R/48/68,3767,1993-12-05
A/RES/48/69,R/48/69,3768,1993-12-05
A/RES/48/72,R/48/72,3769,1993-12-05
A/RES/48/73,R/48/73,3770,1993-12-05
A/RES/48/74A,R/48/74A,3771,1993-12-05
A/RES/48/75C,R/48/75C,3772,1993-12-05
A/RES/48/75H,R/48/75H,3773,1993-12-05
A/RES/48/75I,R/48/75I,3774,1993-12-05
A/RES/48/75J,R/48/75J,3775,1993-12-05
A/RES/48/76A,R/48/76A,3776,1993-12-05
A/RES/48/76B,R/48/76B,3777,1993-12-05
A/RES/48/78,R/48/78,3778,1993-12-05
A/RES/48/79,R/48/79,3779,1993-12-05
A/RES/48/80,R/48/80,3780,1993-12-05
A/RES/48/82,R/48/82,3781,1993-12-05
A/RES/48/83,R/48/83,3782,1993-12-05
A/RES/48/84A,R/48/84A,3783,1993-12-05
A/RES/48/88,R/48/88,3784,1993-12-02
A/RES/48/89,R/48/89,3785,1993-12-02
A/RES/48/92,R/48/92,3786,1993-12-02
A/RES/48/94,R/48/94,3787,1993-12-02
A/RES/49/10,R/49/10,3805,1994-11-05
A/RES/49/132,R/49/132,3857,1994-12-02
A/RES/49/149,R/49/149,3858,1994-12-06
A/RES/49/150,R/49/150,3859,1994-12-06
A/RES/49/151,R/49/151,3860,1994-12-06
A/RES/49/18,R/49/18,3806,1994-11-02
A/RES/49/180,R/49/180,3861,1994-12-06
A/RES/49/182,R/49/182,3862,1994-12-06
A/RES/49/186,R/49/186,3863,1994-12-06
A/RES/49/190,R/49/190,3864,1994-12-06
A/RES/49/196,R/49/196,3865,1994-12-06
A/RES/49/198,R/49/198,3866,1994-12-06
A/RES/49/200,R/49/200,3867,1994-12-06
A/RES/49/202,R/49/202,3868,1994-12-06
A/RES/49/203,R/49/203,3869,1994-12-06
A/RES/49/204,R/49/204,3870,1994-12-06
A/RES/49/243,R/49/243,3873,1995-04-03
A/RES/49/26,R/49/26,3807,1994-12-06
A/RES/49/28,R/49/28,3808,1994-12-03
A/RES/49/33,R/49/33,3809,1994-12-06
A/RES/49/35A,R/49/35A,3810,1994-12-06
A/RES/49/35C,R/49/35C,3811,1994-12-06
A/RES/49/35D,R/49/35D,3812,1994-12-06
A/RES/49/35E,R/49/35E,3813,1994-12-06
A/RES/49/35F,R/49/35F,3814,1994-12-06
A/RES/49/35G,R/49/35G,3815,1994-12-06
A/RES/49/36A,R/49/36A,3816,1994-12-06
A/RES/49/36B,R/49/36B,3817,1994-12-06
A/RES/49/36C,R/49/36C,3818,1994-12-06
A/RES/49/36D,R/49/36D,3819,1994-12-06
A/RES/49/39,R/49/39,3820,1994-12-06
A/RES/49/40,R/49/40,3821,1994-12-06
A/RES/49/41,R/49/41,3822,1994-12-06
A/RES/49/43,R/49/43,3823,1994-12-06
A/RES/49/52,R/49/52,3824,1994-12-06
A/RES/49/58,R/49/58,3825,1994-12-06
A/RES/49/62A,R/49/62A,3826,1994-12-04
A/RES/49/62B,R/49/62B,3827,1994-12-04
A/RES/49/62C,R/49/62C,3828,1994-12-04
A/RES/49/62D,R/49/62D,3829,1994-12-04
A/RES/49/65,R/49/65,3830,1994-12-05
A/RES/49/67,R/49/67,3831,1994-12-05
A/RES/49/68,R/49/68,3832,1994-12-05
A/RES/49/69,R/49/69,3833,1994-12-05
A/RES/49/72,R/49/72,3834,1994-12-05
A/RES/49/73,R/49/73,3835,1994-12-05
A/RES/49/74,R/49/74,3836,1994-12-05
A/RES/49/75B,R/49/75B,3837,1994-12-05
A/RES/49/75C,R/49/75C,3838,1994-12-05
A/RES/49/75E,R/49/75E,3839,1994-12-05
A/RES/49/75F,R/49/75F,3840,1994-12-05
A/RES/49/75G,R/49/75G,3841,1994-12-05
A/RES/49/75H,R/49/75H,3842,1994-12-05
A/RES/49/75K,R/49/75K,3843,1994-12-05
A/RES/49/75N,R/49/75N,3844,1994-12-05
A/RES/49/75O,R/49/75O,3845,1994-12-05
A/RES/49/75P,R/49/75P,3846,1994-12-05
A/RES/49/76E,R/49/76E,3847,1994-12-05
A/RES/49/77D,R/49/77D,3848,1994-12-05
A/RES/49/78,R/49/78,3849,1994-12-05
A/RES/49/82,R/49/82,3850,1994-12-05
A/RES/49/84,R/49/84,3851,1994-12-05
A/RES/49/87A,R/49/87A,3852,1994-12-06
A/RES/49/87B,R/49/87B,3853,1994-12-06
A/RES/49/88,R/49/88,3854,1994-12-06
A/RES/49/89,R/49/89,3855,1994-12-06
A/RES/49/9,R/49/9,3804,1994-10-04
A/RES/49/90,R/49/90,3856,1994-12-06
A/RES/50/10,R/50/10,3876,1995-11-05
A/RES/50/11,R/50/11,3877,1995-11-05
A/RES/50/129,R/50/129,3949,1995-12-04
A/RES/50/138,R/50/138,3950,1995-12-05
A/RES/50/140,R/50/140,3951,1995-12-05
A/RES/50/172,R/50/172,3952,1995-12-06
A/RES/50/175,R/50/175,3953,1995-12-06
A/RES/50/18,R/50/18,3878,1995-11-02
A/RES/50/185,R/50/185,3954,1995-12-06
A/RES/50/188,R/50/188,3955,1995-12-06
A/RES/50/190,R/50/190,3956,1995-12-06
A/RES/50/191,R/50/191,3957,1995-12-06
A/RES/50/193,R/50/193,3958,1995-12-06
A/RES/50/197,R/50/197,3959,1995-12-06
A/RES/50/198,R/50/198,3960,1995-12-06
A/RES/50/199,R/50/199,3961,1995-12-06
A/RES/50/21,R/50/21,3879,1995-12-02
A/RES/50/22A,R/50/22A,3880,1995-12-02
A/RES/50/22B,R/50/22B,3881,1995-12-02
A/RES/50/22C,R/50/22C,3882,1996-04-05
A/RES/50/23,R/50/23,3883,1995-12-03
A/RES/50/245,R/50/245,3962,1996-09-03
A/RES/50/28A,R/50/28A,3884,1995-12-04
A/RES/50/28C,R/50/28C,3885,1995-12-04
A/RES/50/28D,R/50/28D,3886,1995-12-04
A/RES/50/28E,R/50/28E,3887,1995-12-04
A/RES/50/28F,R/50/28F,3888,1995-12-04
A/RES/50/28G,R/50/28G,3889,1995-12-04
A/RES/50/29A,R/50/29A,3890,1995-12-04
A/RES/50/29B,R/50/29B,3891,1995-12-04
A/RES/50/29C,R/50/29C,3892,1995-12-04
A/RES/50/29D,R/50/29D,3893,1995-12-04
A/RES/50/32,R/50/32,3894,1995-12-04
A/RES/50/33,R/50/33,3895,1995-12-04
A/RES/50/34,R/50/34,3896,1995-12-04
A/RES/50/39,R/50/39,3910,1995-12-04
A/RES/50/40,R/50/40,3911,1995-12-04
A/RES/50/52,R/50/52,3917,1995-12-02
A/RES/50/56,R/50/56,3920,1995-12-02
A/RES/50/61,R/50/61,3921,1995-12-03
A/RES/50/62,R/50/62,3922,1995-12-03
A/RES/50/63,R/50/63,3923,1995-12-03
A/RES/50/64,R/50/64,3924,1995-12-03
A/RES/50/67,R/50/67,3925,1995-12-03
A/RES/50/68,R/50/68,3926,1995-12-03
A/RES/50/69,R/50/69,3927,1995-12-03
A/RES/50/70A,R/50/70A,3928,1995-12-03
A/RES/50/70B,R/50/70B,3929,1995-12-03
A/RES/50/70C,R/50/70C,3930,1995-12-03
A/RES/50/70D,R/50/70D,3931,1995-12-03
A/RES/50/70F,R/50/70F,3932,1995-12-03
A/RES/50/70I,R/50/70I,3933,1995-12-03
A/RES/50/70K,R/50/70K,3934,1995-12-03
A/RES/50/70L,R/50/70L,3935,1995-12-03
A/RES/50/70M,R/50/70M,3936,1995-12-03
A/RES/50/70N,R/50/70N,3937,1995-12-03
A/RES/50/70P,R/50/70P,3938,1995-12-03
A/RES/50/70Q,R/50/70Q,3939,1995-12-03
A/RES/50/71E,R/50/71E,3940,1995-12-03
A/RES/50/73,R/50/73,3941,1995-12-03
A/RES/50/76,R/50/76,3942,1995-12-03
A/RES/50/84A,R/50/84A,3943,1995-12-06
A/RES/50/84B,R/50/84B,3944,1995-12-06
A/RES/50/84C,R/50/84C,3945,1995-12-06
A/RES/50/84D,R/50/84D,3946,1995-12-06
A/RES/50/89B,R/50/89B,3947,1996-06-06
A/RES/50/9,R/50/9,3875,1995-11-04
A/RES/50/96,R/50/96,3948,1995-12-04
A/RES/51/10,R/51/10,3963,1996-10-03
A/RES/51/100,R/51/100,4004,1996-12-05
A/RES/51/103,R/51/103,4005,1996-12-05
A/RES/51/106,R/51/106,4006,1996-12-05
A/RES/51/107,R/51/107,4007,1996-12-05
A/RES/51/109,R/51/109,4008,1996-12-05
A/RES/51/111,R/51/111,4009,1996-12-05
A/RES/51/112,R/51/112,4010,1996-12-05
A/RES/51/113,R/51/113,4011,1996-12-05
A/RES/51/116,R/51/116,4012,1996-12-05
A/RES/51/124,R/51/124,4013,1996-12-06
A/RES/51/126,R/51/126,4014,1996-12-06
A/RES/51/127,R/51/127,4015,1996-12-06
A/RES/51/128,R/51/128,4016,1996-12-06
A/RES/51/129,R/51/129,4017,1996-12-06
A/RES/51/130,R/51/130,4018,1996-12-06
A/RES/51/131,R/51/131,4019,1996-12-06
A/RES/51/132,R/51/132,4020,1996-12-06
A/RES/51/133,R/51/133,4021,1996-12-06
A/RES/51/134,R/51/134,4022,1996-12-06
A/RES/51/135,R/51/135,4023,1996-12-06
A/RES/51/136,R/51/136,4024,1996-12-06
A/RES/51/138B,R/51/138B,4025,1996-12-06
A/RES/51/139,R/51/139,4026,1996-12-06
A/RES/51/140,R/51/140,4027,1996-12-06
A/RES/51/141,R/51/141,4028,1996-12-06
A/RES/51/146,R/51/146,4029,1996-12-06
A/RES/51/147,R/51/147,4030,1996-12-06
A/RES/51/17,R/51/17,3964,1996-11-03
A/RES/51/19,R/51/19,3965,1996-12-07
A/RES/51/190,R/51/190,4031,1996-12-02
A/RES/51/193,R/51/193,4032,1996-12-03
A/RES/51/203,R/51/203,4033,1996-12-03
A/RES/51/205,R/51/205,4034,1996-12-03
A/RES/51/217,R/51/217,4035,1996-12-04
A/RES/51/22,R/51/22,3966,1996-11-04
A/RES/51/223,R/51/223,4036,1997-03-05
A/RES/51/229,R/51/229,4037,1997-05-04
A/RES/51/23,R/51/23,3967,1996-12-04
A/RES/51/233,R/51/233,4038,1997-06-06
A/RES/51/24,R/51/24,3968,1996-12-04
A/RES/51/25,R/51/25,3969,1996-12-04
A/RES/51/26,R/51/26,3970,1996-12-04
A/RES/51/27,R/51/27,3971,1996-12-04
A/RES/51/28,R/51/28,3972,1996-12-04
A/RES/51/29,R/51/29,3973,1996-12-04
A/RES/51/30I,R/51/30I,3974,1996-12-04
A/RES/51/34,R/51/34,3975,1996-12-03
A/RES/51/39,R/51/39,3976,1996-12-02
A/RES/51/40,R/51/40,3977,1996-12-03
A/RES/51/42,R/51/42,3978,1996-12-03
A/RES/51/43,R/51/43,3979,1996-12-03
A/RES/51/44,R/51/44,3980,1996-12-03
A/RES/51/45A,R/51/45A,3981,1996-12-03
A/RES/51/45B,R/51/45B,3982,1996-12-03
A/RES/51/45C,R/51/45C,3983,1996-12-03
A/RES/51/45E,R/51/45E,3984,1996-12-03
A/RES/51/45G,R/51/45G,3985,1996-12-03
A/RES/51/45H,R/51/45H,3986,1996-12-03
A/RES/51/45I,R/51/45I,3987,1996-12-03
A/RES/51/45K,R/51/45K,3988,1996-12-03
A/RES/51/45M,R/51/45M,3989,1996-12-03
A/RES/51/45O,R/51/45O,3990,1996-12-03
A/RES/51/45P,R/51/45P,3991,1996-12-03
A/RES/51/45Q,R/51/45Q,3992,1996-12-03
A/RES/51/45R,R/51/45R,3993,1996-12-03
A/RES/51/45S,R/51/45S,3994,1996-12-03
A/RES/51/46D,R/51/46D,3995,1996-12-03
A/RES/51/47A,R/51/47A,3996,1996-12-03
A/RES/51/48,R/51/48,3997,1996-12-03
A/RES/51/51,R/51/51,3998,1996-12-03
A/RES/51/55,R/51/55,3999,1996-12-03
A/RES/51/57,R/51/57,4000,1996-12-05
A/RES/51/82,R/51/82,4001,1996-12-05
