country_iso3,date,gprh_raw
IND,1927-12-01,7
IND,1928-01-01,12
IND,1928-02-01,8
IND,1928-03-01,15
IND,1928-04-01,11
IND,1928-05-01,7
IND,1928-06-01,15
IND,1928-07-01,14
IND,1928-08-01,7
IND,1928-09-01,11
IND,1928-10-01,6
IND,1928-11-01,3
IND,1928-12-01,23
IND,1929-01-01,21
IND,1929-02-01,16
IND,1929-03-01,31
IND,1929-04-01,20
IND,1929-05-01,11
IND,1929-06-01,6
IND,1929-07-01,9
IND,1929-08-01,11
IND,1929-09-01,2
IND,1929-10-01,16
IND,1929-11-01,7
IND,1929-12-01,13
IND,1930-01-01,3
IND,1930-02-01,10
IND,1930-03-01,12
IND,1930-04-01,23
IND,1930-05-01,21
IND,1930-06-01,26
IND,1930-07-01,13
IND,1930-08-01,26
IND,1930-09-01,15
IND,1930-10-01,5
IND,1930-11-01,13
IND,1930-12-01,15
IND,1931-01-01,11
IND,1931-02-01,12
IND,1931-03-01,13
IND,1931-04-01,7
IND,1931-05-01,13
IND,1931-06-01,16
IND,1931-07-01,9
IND,1931-08-01,14
IND,1931-09-01,8
IND,1931-10-01,9
IND,1931-11-01,25
IND,1931-12-01,27
IND,1932-01-01,16
IND,1932-02-01,15
IND,1932-03-01,6
IND,1932-04-01,8
IND,1932-05-01,6
IND,1932-06-01,12
IND,1932-07-01,6
IND,1932-08-01,10
IND,1932-09-01,17
IND,1932-10-01,3
IND,1932-11-01,9
IND,1932-12-01,11
IND,1933-01-01,5
IND,1933-02-01,7
IND,1933-03-01,5
IND,1933-04-01,8
IND,1933-05-01,9
IND,1933-06-01,5
IND,1933-07-01,6
IND,1933-08-01,7
IND,1933-09-01,8
IND,1933-10-01,6
IND,1933-11-01,3
IND,1933-12-01,2
IND,1934-01-01,7
IND,1934-02-01,5
IND,1934-03-01,5
IND,1934-04-01,10
IND,1934-05-01,9
IND,1934-06-01,10
IND,1934-07-01,6
IND,1934-08-01,8
IND,1934-09-01,12
IND,1934-10-01,3
IND,1934-11-01,4
IND,1934-12-01,15
IND,1935-01-01,8
IND,1935-02-01,5
IND,1935-03-01,13
IND,1935-04-01,7
IND,1935-05-01,6
IND,1935-06-01,10
IND,1935-07-01,16
IND,1935-08-01,37
IND,1935-09-01,27
IND,1935-10-01,44
IND,1935-11-01,11
IND,1935-12-01,16
IND,1936-01-01,11
IND,1936-02-01,3
IND,1936-03-01,10
IND,1936-04-01,10
IND,1936-05-01,18
IND,1936-06-01,5
IND,1936-07-01,6
IND,1936-08-01,15
IND,1936-09-01,6
IND,1936-10-01,14
IND,1936-11-01,8
IND,1936-12-01,4
IND,1937-01-01,11
IND,1937-02-01,12
IND,1937-03-01,13
IND,1937-04-01,8
IND,1937-05-01,6
IND,1937-06-01,14
IND,1937-07-01,12
IND,1937-08-01,18
IND,1937-09-01,15
IND,1937-10-01,17
IND,1937-11-01,12
IND,1937-12-01,17
IND,1938-01-01,16
IND,1938-02-01,13
IND,1938-03-01,18
IND,1938-04-01,10
IND,1938-05-01,10
IND,1938-06-01,9
IND,1938-07-01,6
IND,1938-08-01,9
IND,1938-09-01,17
IND,1938-10-01,23
IND,1938-11-01,10
IND,1938-12-01,17
IND,1939-01-01,12
IND,1939-02-01,13
IND,1939-03-01,19
IND,1939-04-01,23
IND,1939-05-01,17
IND,1939-06-01,13
IND,1939-07-01,10
IND,1939-08-01,23
IND,1939-09-01,79
IND,1939-10-01,67
IND,1939-11-01,55
IND,1939-12-01,43
IND,1940-01-01,25
IND,1940-02-01,34
IND,1940-03-01,25
IND,1940-04-01,20
IND,1940-05-01,25
IND,1940-06-01,39
IND,1940-07-01,32
IND,1940-08-01,52
IND,1940-09-01,40
IND,1940-10-01,39
IND,1940-11-01,28
IND,1940-12-01,35
IND,1941-01-01,13
IND,1941-02-01,42
IND,1941-03-01,41
IND,1941-04-01,46
IND,1941-05-01,59
IND,1941-06-01,53
IND,1941-07-01,50
IND,1941-08-01,48
IND,1941-09-01,30
IND,1941-10-01,29
IND,1941-11-01,32
IND,1941-12-01,94
IND,1942-01-01,99
IND,1942-02-01,133
IND,1942-03-01,164
IND,1942-04-01,135
IND,1942-05-01,99
IND,1942-06-01,71
IND,1942-07-01,60
IND,1942-08-01,86
IND,1942-09-01,49
IND,1942-10-01,55
IND,1942-11-01,60
IND,1942-12-01,82
IND,1943-01-01,79
IND,1943-02-01,53
IND,1943-03-01,73
IND,1943-04-01,80
IND,1943-05-01,100
IND,1943-06-01,62
IND,1943-07-01,56
IND,1943-08-01,60
IND,1943-09-01,82
IND,1943-10-01,61
IND,1943-11-01,60
IND,1943-12-01,66
IND,1944-01-01,63
IND,1944-02-01,92
IND,1944-03-01,109
IND,1944-04-01,120
IND,1944-05-01,102
IND,1944-06-01,66
IND,1944-07-01,77
IND,1944-08-01,56
IND,1944-09-01,67
IND,1944-10-01,75
IND,1944-11-01,82
IND,1944-12-01,67
IND,1945-01-01,74
IND,1945-02-01,68
IND,1945-03-01,74
IND,1945-04-01,57
IND,1945-05-01,67
IND,1945-06-01,68
IND,1945-07-01,80
IND,1945-08-01,52
IND,1945-09-01,37
IND,1945-10-01,34
IND,1945-11-01,40
IND,1945-12-01,35
IND,1946-01-01,35
IND,1946-02-01,36
IND,1946-03-01,29
IND,1946-04-01,18
IND,1946-05-01,25
IND,1946-06-01,15
IND,1946-07-01,19
IND,1946-08-01,35
IND,1946-09-01,18
IND,1946-10-01,23
IND,1946-11-01,24
IND,1946-12-01,29
IND,1947-01-01,13
IND,1947-02-01,13
IND,1947-03-01,19
IND,1947-04-01,15
IND,1947-05-01,15
IND,1947-06-01,13
IND,1947-07-01,28
IND,1947-08-01,22
IND,1947-09-01,34
IND,1947-10-01,30
IND,1947-11-01,39
IND,1947-12-01,21
IND,1948-01-01,27
IND,1948-02-01,18
IND,1948-03-01,9
IND,1948-04-01,11
IND,1948-05-01,18
IND,1948-06-01,19
IND,1948-07-01,20
IND,1948-08-01,18
IND,1948-09-01,41
IND,1948-10-01,16
IND,1948-11-01,19
IND,1948-12-01,12
IND,1949-01-01,26
IND,1949-02-01,4
IND,1949-03-01,13
IND,1949-04-01,2
IND,1949-05-01,18
IND,1949-06-01,10
IND,1949-07-01,14
IND,1949-08-01,12
IND,1949-09-01,21
IND,1949-10-01,26
IND,1949-11-01,10
IND,1949-12-01,17
IND,1950-01-01,28
IND,1950-02-01,9
IND,1950-03-01,10
IND,1950-04-01,13
IND,1950-05-01,10
IND,1950-06-01,25
IND,1950-07-01,65
IND,1950-08-01,45
IND,1950-09-01,30
IND,1950-10-01,38
IND,1950-11-01,69
IND,1950-12-01,78
IND,1951-01-01,83
IND,1951-02-01,36
IND,1951-03-01,20
IND,1951-04-01,36
IND,1951-05-01,45
IND,1951-06-01,22
IND,1951-07-01,42
IND,1951-08-01,40
IND,1951-09-01,25
IND,1951-10-01,29
IND,1951-11-01,18
IND,1951-12-01,12
IND,1952-01-01,23
IND,1952-02-01,12
IND,1952-03-01,11
IND,1952-04-01,21
IND,1952-05-01,7
IND,1952-06-01,28
IND,1952-07-01,16
IND,1952-08-01,10
IND,1952-09-01,15
IND,1952-10-01,19
IND,1952-11-01,27
IND,1952-12-01,28
IND,1953-01-01,21
IND,1953-02-01,39
IND,1953-03-01,27
IND,1953-04-01,26
IND,1953-05-01,55
IND,1953-06-01,44
IND,1953-07-01,27
IND,1953-08-01,34
IND,1953-09-01,37
IND,1953-10-01,39
IND,1953-11-01,21
IND,1953-12-01,49
IND,1954-01-01,24
IND,1954-02-01,24
IND,1954-03-01,23
IND,1954-04-01,44
IND,1954-05-01,32
IND,1954-06-01,26
IND,1954-07-01,34
IND,1954-08-01,16
IND,1954-09-01,21
IND,1954-10-01,21
IND,1954-11-01,20
IND,1954-12-01,24
IND,1955-01-01,31
IND,1955-02-01,36
IND,1955-03-01,34
IND,1955-04-01,44
IND,1955-05-01,18
IND,1955-06-01,26
IND,1955-07-01,27
IND,1955-08-01,19
IND,1955-09-01,16
IND,1955-10-01,19
IND,1955-11-01,32
IND,1955-12-01,31
IND,1956-01-01,40
IND,1956-02-01,39
IND,1956-03-01,35
IND,1956-04-01,21
IND,1956-05-01,16
IND,1956-06-01,19
IND,1956-07-01,38
IND,1956-08-01,79
IND,1956-09-01,58
IND,1956-10-01,30
IND,1956-11-01,75
IND,1956-12-01,32
IND,1957-01-01,45
IND,1957-02-01,39
IND,1957-03-01,21
IND,1957-04-01,24
IND,1957-05-01,17
IND,1957-06-01,16
IND,1957-07-01,20
IND,1957-08-01,25
IND,1957-09-01,22
IND,1957-10-01,35
IND,1957-11-01,30
IND,1957-12-01,28
IND,1958-01-01,28
IND,1958-02-01,12
IND,1958-03-01,18
IND,1958-04-01,18
IND,1958-05-01,16
IND,1958-06-01,20
IND,1958-07-01,56
IND,1958-08-01,33
IND,1958-09-01,24
IND,1958-10-01,28
IND,1958-11-01,10
IND,1958-12-01,9
IND,1959-01-01,12
IND,1959-02-01,8
IND,1959-03-01,22
IND,1959-04-01,22
IND,1959-05-01,18
IND,1959-06-01,10
IND,1959-07-01,6
IND,1959-08-01,36
IND,1959-09-01,44
IND,1959-10-01,22
IND,1959-11-01,36
IND,1959-12-01,30
IND,1960-01-01,11
IND,1960-02-01,16
IND,1960-03-01,17
IND,1960-04-01,26
IND,1960-05-01,26
IND,1960-06-01,29
IND,1960-07-01,15
IND,1960-08-01,23
IND,1960-09-01,38
IND,1960-10-01,30
IND,1960-11-01,26
IND,1960-12-01,27
IND,1961-01-01,29
IND,1961-02-01,31
IND,1961-03-01,50
IND,1961-04-01,55
IND,1961-05-01,39
IND,1961-06-01,25
IND,1961-07-01,29
IND,1961-08-01,35
IND,1961-09-01,96
IND,1961-10-01,40
IND,1961-11-01,49
IND,1961-12-01,114
IND,1962-01-01,33
IND,1962-02-01,33
IND,1962-03-01,40
IND,1962-04-01,43
IND,1962-05-01,41
IND,1962-06-01,27
IND,1962-07-01,39
IND,1962-08-01,27
IND,1962-09-01,45
IND,1962-10-01,116
IND,1962-11-01,151
IND,1962-12-01,88
IND,1963-01-01,43
IND,1963-02-01,23
IND,1963-03-01,20
IND,1963-04-01,41
IND,1963-05-01,28
IND,1963-06-01,26
IND,1963-07-01,52
IND,1963-08-01,50
IND,1963-09-01,50
IND,1963-10-01,38
IND,1963-11-01,30
IND,1963-12-01,23
IND,1964-01-01,26
IND,1964-02-01,19
IND,1964-03-01,20
IND,1964-04-01,26
IND,1964-05-01,29
IND,1964-06-01,40
IND,1964-07-01,30
IND,1964-08-01,39
IND,1964-09-01,24
IND,1964-10-01,52
IND,1964-11-01,25
IND,1964-12-01,25
IND,1965-01-01,27
IND,1965-02-01,25
IND,1965-03-01,19
IND,1965-04-01,43
IND,1965-05-01,48
IND,1965-06-01,25
IND,1965-07-01,20
IND,1965-08-01,37
IND,1965-09-01,232
IND,1965-10-01,69
IND,1965-11-01,31
IND,1965-12-01,33
IND,1966-01-01,64
IND,1966-02-01,36
IND,1966-03-01,30
IND,1966-04-01,28
IND,1966-05-01,29
IND,1966-06-01,25
IND,1966-07-01,38
IND,1966-08-01,32
IND,1966-09-01,20
IND,1966-10-01,28
IND,1966-11-01,31
IND,1966-12-01,11
IND,1967-01-01,12
IND,1967-02-01,21
IND,1967-03-01,32
IND,1967-04-01,29
IND,1967-05-01,47
IND,1967-06-01,63
IND,1967-07-01,35
IND,1967-08-01,30
IND,1967-09-01,26
IND,1967-10-01,35
IND,1967-11-01,26
IND,1967-12-01,22
IND,1968-01-01,34
IND,1968-02-01,32
IND,1968-03-01,30
IND,1968-04-01,34
IND,1968-05-01,21
IND,1968-06-01,22
IND,1968-07-01,16
IND,1968-08-01,23
IND,1968-09-01,26
IND,1968-10-01,11
IND,1968-11-01,12
IND,1968-12-01,9
IND,1969-01-01,22
IND,1969-02-01,11
IND,1969-03-01,30
IND,1969-04-01,13
IND,1969-05-01,15
IND,1969-06-01,6
IND,1969-07-01,18
IND,1969-08-01,18
IND,1969-09-01,20
IND,1969-10-01,9
IND,1969-11-01,6
IND,1969-12-01,13
IND,1970-01-01,12
IND,1970-02-01,11
IND,1970-03-01,21
IND,1970-04-01,9
IND,1970-05-01,11
IND,1970-06-01,20
IND,1970-07-01,32
IND,1970-08-01,7
IND,1970-09-01,27
IND,1970-10-01,25
IND,1970-11-01,10
IND,1970-12-01,6
IND,1971-01-01,14
IND,1971-02-01,19
IND,1971-03-01,28
IND,1971-04-01,61
IND,1971-05-01,31
IND,1971-06-01,20
IND,1971-07-01,33
IND,1971-08-01,31
IND,1971-09-01,13
IND,1971-10-01,62
IND,1971-11-01,84
IND,1971-12-01,172
IND,1972-01-01,36
IND,1972-02-01,32
IND,1972-03-01,15
IND,1972-04-01,20
IND,1972-05-01,22
IND,1972-06-01,23
IND,1972-07-01,18
IND,1972-08-01,14
IND,1972-09-01,10
IND,1972-10-01,12
IND,1972-11-01,8
IND,1972-12-01,4
IND,1973-01-01,13
IND,1973-02-01,21
IND,1973-03-01,49
IND,1973-04-01,20
IND,1973-05-01,14
IND,1973-06-01,12
IND,1973-07-01,17
IND,1973-08-01,14
IND,1973-09-01,22
IND,1973-10-01,29
IND,1973-11-01,24
IND,1973-12-01,14
IND,1974-01-01,20
IND,1974-02-01,16
IND,1974-03-01,12
IND,1974-04-01,11
IND,1974-05-01,44
IND,1974-06-01,31
IND,1974-07-01,30
IND,1974-08-01,27
IND,1974-09-01,21
IND,1974-10-01,33
IND,1974-11-01,19
IND,1974-12-01,14
IND,1975-01-01,31
IND,1975-02-01,49
IND,1975-03-01,23
IND,1975-04-01,15
IND,1975-05-01,12
IND,1975-06-01,24
IND,1975-07-01,29
IND,1975-08-01,21
IND,1975-09-01,4
IND,1975-10-01,18
IND,1975-11-01,19
IND,1975-12-01,14
IND,1976-01-01,22
IND,1976-02-01,23
IND,1976-03-01,20
IND,1976-04-01,32
IND,1976-05-01,28
IND,1976-06-01,18
IND,1976-07-01,21
IND,1976-08-01,43
IND,1976-09-01,14
IND,1976-10-01,20
IND,1976-11-01,18
IND,1976-12-01,28
IND,1977-01-01,9
IND,1977-02-01,14
IND,1977-03-01,25
IND,1977-04-01,22
IND,1977-05-01,17
IND,1977-06-01,20
IND,1977-07-01,24
IND,1977-08-01,19
IND,1977-09-01,22
IND,1977-10-01,42
IND,1977-11-01,30
IND,1977-12-01,15
IND,1978-01-01,31
IND,1978-02-01,16
IND,1978-03-01,17
IND,1978-04-01,25
IND,1978-05-01,36
IND,1978-06-01,22
IND,1978-07-01,18
IND,1978-08-01,13
IND,1978-09-01,8
IND,1978-10-01,3
IND,1978-11-01,20
IND,1978-12-01,27
IND,1979-01-01,23
IND,1979-02-01,25
IND,1979-03-01,24
IND,1979-04-01,31
IND,1979-05-01,13
IND,1979-06-01,20
IND,1979-07-01,13
IND,1979-08-01,31
IND,1979-09-01,19
IND,1979-10-01,35
IND,1979-11-01,24
IND,1979-12-01,32
IND,1980-01-01,122
IND,1980-02-01,62
IND,1980-03-01,47
IND,1980-04-01,43
IND,1980-05-01,28
IND,1980-06-01,45
IND,1980-07-01,38
IND,1980-08-01,30
IND,1980-09-01,57
IND,1980-10-01,42
IND,1980-11-01,31
IND,1980-12-01,30
IND,1981-01-01,14
IND,1981-02-01,37
IND,1981-03-01,32
IND,1981-04-01,35
IND,1981-05-01,23
IND,1981-06-01,51
IND,1981-07-01,20
IND,1981-08-01,15
IND,1981-09-01,32
IND,1981-10-01,19
IND,1981-11-01,16
IND,1981-12-01,26
IND,1982-01-01,17
IND,1982-02-01,19
IND,1982-03-01,34
IND,1982-04-01,25
IND,1982-05-01,24
IND,1982-06-01,21
IND,1982-07-01,21
IND,1982-08-01,25
IND,1982-09-01,19
IND,1982-10-01,15
IND,1982-11-01,20
IND,1982-12-01,24
IND,1983-01-01,18
IND,1983-02-01,14
IND,1983-03-01,31
IND,1983-04-01,30
IND,1983-05-01,19
IND,1983-06-01,25
IND,1983-07-01,25
IND,1983-08-01,21
IND,1983-09-01,24
IND,1983-10-01,50
IND,1983-11-01,37
IND,1983-12-01,38
IND,1984-01-01,31
IND,1984-02-01,18
IND,1984-03-01,26
IND,1984-04-01,38
IND,1984-05-01,47
IND,1984-06-01,62
IND,1984-07-01,39
IND,1984-08-01,38
IND,1984-09-01,28
IND,1984-10-01,21
IND,1984-11-01,39
IND,1984-12-01,34
IND,1985-01-01,19
IND,1985-02-01,17
IND,1985-03-01,29
IND,1985-04-01,18
IND,1985-05-01,32
IND,1985-06-01,67
IND,1985-07-01,56
IND,1985-08-01,32
IND,1985-09-01,34
IND,1985-10-01,22
IND,1985-11-01,13
IND,1985-12-01,21
IND,1986-01-01,37
IND,1986-02-01,21
IND,1986-03-01,32
IND,1986-04-01,44
IND,1986-05-01,24
IND,1986-06-01,25
IND,1986-07-01,27
IND,1986-08-01,42
IND,1986-09-01,29
IND,1986-10-01,28
IND,1986-11-01,31
IND,1986-12-01,38
IND,1987-01-01,39
IND,1987-02-01,42
IND,1987-03-01,19
IND,1987-04-01,37
IND,1987-05-01,43
IND,1987-06-01,38
IND,1987-07-01,35
IND,1987-08-01,38
IND,1987-09-01,31
IND,1987-10-01,62
IND,1987-11-01,24
IND,1987-12-01,12
IND,1988-01-01,13
IND,1988-02-01,11
IND,1988-03-01,19
IND,1988-04-01,20
IND,1988-05-01,48
IND,1988-06-01,16
IND,1988-07-01,17
IND,1988-08-01,21
IND,1988-09-01,18
IND,1988-10-01,20
IND,1988-11-01,19
IND,1988-12-01,16
IND,1989-01-01,26
IND,1989-02-01,16
IND,1989-03-01,8
IND,1989-04-01,14
IND,1989-05-01,22
IND,1989-06-01,20
IND,1989-07-01,11
IND,1989-08-01,17
IND,1989-09-01,7
IND,1989-10-01,12
IND,1989-11-01,14
IND,1989-12-01,15
IND,1990-01-01,19
IND,1990-02-01,14
IND,1990-03-01,12
IND,1990-04-01,20
IND,1990-05-01,22
IND,1990-06-01,20
IND,1990-07-01,10
IND,1990-08-01,73
IND,1990-09-01,50
IND,1990-10-01,24
IND,1990-11-01,25
IND,1990-12-01,24
IND,1991-01-01,33
IND,1991-02-01,21
IND,1991-03-01,23
IND,1991-04-01,18
IND,1991-05-01,18
IND,1991-06-01,20
IND,1991-07-01,7
IND,1991-08-01,6
IND,1991-09-01,12
IND,1991-10-01,13
IND,1991-11-01,12
IND,1991-12-01,20
IND,1992-01-01,21
IND,1992-02-01,23
IND,1992-03-01,24
IND,1992-04-01,18
IND,1992-05-01,22
IND,1992-06-01,13
IND,1992-07-01,17
IND,1992-08-01,16
IND,1992-09-01,18
IND,1992-10-01,10
IND,1992-11-01,14
IND,1992-12-01,18
IND,1993-01-01,31
IND,1993-02-01,18
IND,1993-03-01,16
IND,1993-04-01,21
IND,1993-05-01,25
IND,1993-06-01,17
IND,1993-07-01,28
IND,1993-08-01,11
IND,1993-09-01,12
IND,1993-10-01,21
IND,1993-11-01,15
IND,1993-12-01,4
IND,1994-01-01,29
IND,1994-02-01,28
IND,1994-03-01,28
IND,1994-04-01,20
IND,1994-05-01,14
IND,1994-06-01,18
IND,1994-07-01,9
IND,1994-08-01,13
IND,1994-09-01,13
IND,1994-10-01,20
IND,1994-11-01,9
IND,1994-12-01,17
IND,1995-01-01,12
IND,1995-02-01,19
IND,1995-03-01,7
IND,1995-04-01,25
IND,1995-05-01,20
IND,1995-06-01,13
IND,1995-07-01,23
IND,1995-08-01,18
IND,1995-09-01,12
IND,1995-10-01,19
IND,1995-11-01,15
IND,1995-12-01,15
IND,1996-01-01,19
IND,1996-02-01,11
IND,1996-03-01,12
IND,1996-04-01,11
IND,1996-05-01,15
IND,1996-06-01,26
IND,1996-07-01,19
IND,1996-08-01,22
IND,1996-09-01,20
IND,1996-10-01,10
IND,1996-11-01,11
IND,1996-12-01,11
IND,1997-01-01,10
IND,1997-02-01,8
IND,1997-03-01,8
IND,1997-04-01,7
IND,1997-05-01,10
IND,1997-06-01,4
IND,1997-07-01,6
IND,1997-08-01,6
IND,1997-09-01,10
IND,1997-10-01,4
IND,1997-11-01,13
IND,1997-12-01,13
IND,1998-01-01,9
IND,1998-02-01,22
IND,1998-03-01,19
IND,1998-04-01,8
IND,1998-05-01,132
IND,1998-06-01,83
IND,1998-07-01,45
IND,1998-08-01,40
IND,1998-09-01,25
IND,1998-10-01,11
IND,1998-11-01,19
IND,1998-12-01,27
IND,1999-01-01,15
IND,1999-02-01,14
IND,1999-03-01,22
IND,1999-04-01,10
IND,1999-05-01,23
IND,1999-06-01,29
IND,1999-07-01,29
IND,1999-08-01,26
IND,1999-09-01,22
IND,1999-10-01,55
IND,1999-11-01,20
IND,1999-12-01,36
IND,2000-01-01,34
IND,2000-02-01,21
IND,2000-03-01,31
IND,2000-04-01,17
IND,2000-05-01,54
IND,2000-06-01,23
IND,2000-07-01,29
IND,2000-08-01,24
IND,2000-09-01,24
IND,2000-10-01,16
IND,2000-11-01,18
IND,2000-12-01,23
IND,2001-01-01,24
IND,2001-02-01,16
IND,2001-03-01,14
IND,2001-04-01,16
IND,2001-05-01,14
IND,2001-06-01,16
IND,2001-07-01,18
IND,2001-08-01,13
IND,2001-09-01,109
IND,2001-10-01,107
IND,2001-11-01,93
IND,2001-12-01,80
IND,2002-01-01,105
IND,2002-02-01,38
IND,2002-03-01,32
IND,2002-04-01,27
IND,2002-05-01,64
IND,2002-06-01,90
IND,2002-07-01,43
IND,2002-08-01,39
IND,2002-09-01,29
IND,2002-10-01,41
IND,2002-11-01,27
IND,2002-12-01,53
IND,2003-01-01,51
IND,2003-02-01,40
IND,2003-03-01,49
IND,2003-04-01,37
IND,2003-05-01,40
IND,2003-06-01,40
IND,2003-07-01,37
IND,2003-08-01,39
IND,2003-09-01,52
IND,2003-10-01,37
IND,2003-11-01,27
IND,2003-12-01,29
IND,2004-01-01,54
IND,2004-02-01,38
IND,2004-03-01,41
IND,2004-04-01,30
IND,2004-05-01,32
IND,2004-06-01,39
IND,2004-07-01,62
IND,2004-08-01,25
IND,2004-09-01,33
IND,2004-10-01,27
IND,2004-11-01,30
IND,2004-12-01,24
IND,2005-01-01,33
IND,2005-02-01,25
IND,2005-03-01,27
IND,2005-04-01,27
IND,2005-05-01,15
IND,2005-06-01,25
IND,2005-07-01,40
IND,2005-08-01,28
IND,2005-09-01,28
IND,2005-10-01,20
IND,2005-11-01,24
IND,2005-12-01,23
IND,2006-01-01,38
IND,2006-02-01,28
IND,2006-03-01,49
IND,2006-04-01,26
IND,2006-05-01,20
IND,2006-06-01,20
IND,2006-07-01,41
IND,2006-08-01,34
IND,2006-09-01,27
IND,2006-10-01,25
IND,2006-11-01,29
IND,2006-12-01,33
IND,2007-01-01,20
IND,2007-02-01,20
IND,2007-03-01,16
IND,2007-04-01,22
IND,2007-05-01,14
IND,2007-06-01,24
IND,2007-07-01,42
IND,2007-08-01,19
IND,2007-09-01,24
IND,2007-10-01,40
IND,2007-11-01,34
IND,2007-12-01,16
IND,2008-01-01,32
IND,2008-02-01,13
IND,2008-03-01,18
IND,2008-04-01,12
IND,2008-05-01,23
IND,2008-06-01,16
IND,2008-07-01,28
IND,2008-08-01,33
IND,2008-09-01,36
IND,2008-10-01,24
IND,2008-11-01,34
IND,2008-12-01,81
IND,2009-01-01,23
IND,2009-02-01,30
IND,2009-03-01,24
IND,2009-04-01,31
IND,2009-05-01,27
IND,2009-06-01,16
IND,2009-07-01,21
IND,2009-08-01,12
IND,2009-09-01,22
IND,2009-10-01,37
IND,2009-11-01,20
IND,2009-12-01,31
IND,2010-01-01,18
IND,2010-02-01,21
IND,2010-03-01,20
IND,2010-04-01,25
IND,2010-05-01,29
IND,2010-06-01,14
IND,2010-07-01,21
IND,2010-08-01,19
IND,2010-09-01,14
IND,2010-10-01,12
IND,2010-11-01,23
IND,2010-12-01,22
IND,2011-01-01,13
IND,2011-02-01,17
IND,2011-03-01,21
IND,2011-04-01,11
IND,2011-05-01,26
IND,2011-06-01,19
IND,2011-07-01,19
IND,2011-08-01,9
IND,2011-09-01,16
IND,2011-10-01,18
IND,2011-11-01,9
IND,2011-12-01,18
IND,2012-01-01,21
IND,2012-02-01,30
IND,2012-03-01,14
IND,2012-04-01,20
IND,2012-05-01,17
IND,2012-06-01,8
IND,2012-07-01,18
IND,2012-08-01,18
IND,2012-09-01,19
IND,2012-10-01,8
IND,2012-11-01,9
IND,2012-12-01,10
IND,2013-01-01,11
IND,2013-02-01,12
IND,2013-03-01,11
IND,2013-04-01,14
IND,2013-05-01,12
IND,2013-06-01,13
IND,2013-07-01,11
IND,2013-08-01,12
IND,2013-09-01,8
IND,2013-10-01,15
IND,2013-11-01,17
IND,2013-12-01,6
IND,2014-01-01,6
IND,2014-02-01,9
IND,2014-03-01,29
IND,2014-04-01,7
IND,2014-05-01,11
IND,2014-06-01,11
IND,2014-07-01,13
IND,2014-08-01,11
IND,2014-09-01,14
IND,2014-10-01,15
IND,2014-11-01,16
IND,2014-12-01,18
IND,2015-01-01,21
IND,2015-02-01,13
IND,2015-03-01,10
IND,2015-04-01,16
IND,2015-05-01,9
IND,2015-06-01,11
IND,2015-07-01,15
IND,2015-08-01,8
IND,2015-09-01,5
IND,2015-10-01,8
IND,2015-11-01,25
IND,2015-12-01,24
IND,2016-01-01,19
IND,2016-02-01,5
IND,2016-03-01,14
IND,2016-04-01,10
IND,2016-05-01,4
IND,2016-06-01,13
IND,2016-07-01,27
IND,2016-08-01,13
IND,2016-09-01,13
IND,2016-10-01,18
IND,2016-11-01,13
IND,2016-12-01,13
IND,2017-01-01,13
IND,2017-02-01,15
IND,2017-03-01,17
IND,2017-04-01,15
IND,2017-05-01,6
IND,2017-06-01,21
IND,2017-07-01,13
IND,2017-08-01,15
IND,2017-09-01,23
IND,2017-10-01,13
IND,2017-11-01,4
IND,2017-12-01,10
IND,2018-01-01,10
IND,2018-02-01,5
IND,2018-03-01,7
IND,2018-04-01,9
IND,2018-05-01,13
IND,2018-06-01,9
IND,2018-07-01,11
IND,2018-08-01,12
IND,2018-09-01,8
IND,2018-10-01,10
IND,2018-11-01,13
IND,2018-12-01,2
IND,2019-01-01,4
IND,2019-02-01,17
IND,2019-03-01,22
IND,2019-04-01,24
IND,2019-05-01,21
IND,2019-06-01,13
IND,2019-07-01,17
IND,2019-08-01,34
IND,2019-09-01,14
IND,2019-10-01,14
IND,2019-11-01,5
IND,2019-12-01,7
IND,2020-01-01,12
IND,2020-02-01,14
IND,2020-03-01,11
IND,2020-04-01,13
IND,2020-05-01,19
IND,2020-06-01,22
IND,2020-07-01,16
IND,2020-08-01,11
IND,2020-09-01,7
IND,2020-10-01,8
IND,2020-11-01,12
IND,2020-12-01,12
PHL,1900-01-01,68
PHL,1900-02-01,34
PHL,1900-03-01,27
PHL,1900-04-01,25
PHL,1900-05-01,36
PHL,1900-06-01,39
PHL,1900-07-01,47
PHL,1900-08-01,40
PHL,1900-09-01,30
PHL,1900-10-01,30
PHL,1900-11-01,25
PHL,1900-12-01,15
PHL,1901-01-01,17
PHL,1901-02-01,24
PHL,1901-03-01,27
PHL,1901-04-01,17
PHL,1901-05-01,17
PHL,1901-06-01,5
PHL,1901-07-01,11
PHL,1901-08-01,9
PHL,1901-09-01,9
PHL,1901-10-01,23
PHL,1901-11-01,26
PHL,1901-12-01,10
PHL,1902-01-01,11
PHL,1902-02-01,10
PHL,1902-03-01,19
PHL,1902-04-01,16
PHL,1902-05-01,31
PHL,1902-06-01,32
PHL,1902-07-01,16
PHL,1902-08-01,24
PHL,1902-09-01,11
PHL,1902-10-01,14
PHL,1902-11-01,13
PHL,1902-12-01,6
PHL,1903-01-01,11
PHL,1903-02-01,7
PHL,1903-03-01,12
PHL,1903-04-01,9
PHL,1903-05-01,11
PHL,1903-06-01,3
PHL,1903-07-01,6
PHL,1903-08-01,5
